game,series,start,end,winner,tosswinner,descisiontobat,margin,isinnningswin,iswinbyruns,team1,team2,hometeam,team1captain,team2captain,venue
7875,1282,500256000,500601600,13,0,False,41,True,True,4,13,4,4672,4022,35
7876,1282,501465600,501811200,4,0,False,4,False,False,4,13,4,4672,4022,34
7877,1282,502156800,502502400,13,0,False,6,False,False,4,13,4,4672,4022,38
7878,1283,503280000,503625600,0,0,False,0,False,False,4,2,4,4672,3838,40
7879,1283,504403200,504748800,0,0,False,0,False,False,4,2,4,4672,3838,87
7880,1283,505008000,505353600,0,0,False,0,False,False,4,2,4,4672,3838,34
7881,1284,509328000,509673600,0,0,False,0,False,False,13,4,13,4022,4672,45
7882,1284,509932800,510278400,0,0,False,0,False,False,13,4,13,4022,4672,43
7883,1284,511056000,511401600,13,0,False,8,False,False,13,4,13,4022,4672,41
7884,1285,509500800,509846400,3,0,False,20,True,True,5,3,5,3499,3647,68
7885,1285,511142400,511488000,5,0,False,8,False,False,5,3,5,3499,3647,256
7886,1285,511833600,512265600,0,0,False,0,False,False,5,3,5,3499,3647,71
7887,1286,509328000,509500800,10,0,False,10,False,False,10,9,10,4163,5326,57
7888,1286,510537600,510969600,10,0,False,7,False,False,10,9,10,4163,5326,54
7889,1286,511747200,512092800,10,0,False,30,True,True,10,9,10,4163,5326,55
7890,1286,512870400,513043200,10,0,False,10,False,False,10,9,10,4163,5326,54
7891,1286,513561600,513993600,10,0,False,240,False,True,10,9,10,4163,5326,56
8009,1188,44755200,45187200,0,0,False,0,False,False,9,3,9,5236,3638,20
8010,1188,45964800,46396800,0,0,False,0,False,False,9,3,9,5236,3638,19
8011,1188,47779200,48211200,9,0,False,25,False,True,9,3,9,5236,3638,66
8012,1189,48988800,49420800,0,0,False,0,False,False,9,2,9,5236,3824,19
8013,1189,50198400,50630400,0,0,False,0,False,False,9,2,9,5236,3824,65
8014,1189,51408000,51840000,2,0,False,4,False,False,9,2,9,5236,3824,12
8015,1190,67046400,67478400,0,0,False,0,False,False,10,13,10,4160,5731,57
8016,1190,68947200,69379200,0,0,False,0,False,False,10,13,10,4160,5731,54
80166,7065,1747908000,1748167200,9,12,False,45,True,True,9,12,9,6557,6334,18
8017,1190,70156800,70588800,0,0,False,0,False,False,10,13,10,4160,3995,55
8018,1190,71366400,71798400,0,0,False,0,False,False,10,13,10,4160,3995,53
8019,1190,72576000,73094400,0,0,False,0,False,False,10,13,10,4160,3995,54
8020,1191,76809600,77241600,9,0,False,89,False,True,9,4,9,5236,4625,65
8022,1191,78019200,78364800,4,0,False,8,False,False,9,4,9,5236,4625,19
8023,1191,79833600,80265600,0,0,False,0,False,False,9,4,9,5236,4625,18
8024,1191,81043200,81216000,9,0,False,9,False,False,9,4,9,5236,4625,66
8025,1191,82252800,82771200,4,0,False,5,False,False,9,4,9,5236,4625,12
8026,1192,93830400,94262400,4,0,False,114,True,True,4,3,4,4625,3638,40
8027,1192,94435200,94867200,4,0,False,92,False,True,4,3,4,4625,3638,87
8028,1192,95126400,95558400,4,0,False,52,False,True,4,3,4,4625,3638,34
8029,1193,93657600,94089600,9,0,False,6,False,False,2,9,2,3824,5301,51
8030,1193,94521600,94953600,2,0,False,28,False,True,2,9,2,3824,5301,31
8031,1193,95644800,96076800,2,0,False,4,False,False,2,9,2,3824,5301,11
8032,1193,96768000,97200000,0,0,False,0,False,False,2,9,2,3824,5301,32
8033,1193,97804800,98236800,0,0,False,0,False,False,2,9,2,3824,5301,10
8034,1194,97459200,97718400,0,0,False,0,False,False,13,3,13,3995,3638,45
8035,1194,97891200,98150400,3,0,False,166,True,True,13,3,13,3995,3638,210
8036,1194,98668800,98928000,0,0,False,0,False,False,13,3,13,3995,3638,41
8037,1195,99878400,100310400,0,0,False,0,False,False,3,9,3,3639,5301,26
8038,1195,101088000,101520000,0,0,False,0,False,False,3,9,3,3639,5301,126
8039,1195,101779200,102211200,0,0,False,0,False,False,3,9,3,3639,5301,24
8040,1196,98668800,99100800,0,0,False,0,False,False,10,4,10,4157,4625,57
8041,1196,100483200,100915200,0,0,False,0,False,False,10,4,10,4157,4625,55
8042,1196,101692800,102124800,4,0,False,44,False,True,10,4,10,4157,4625,54
8043,1196,102902400,103334400,4,0,False,10,False,False,10,4,10,4157,4625,53
8044,1196,104198400,104630400,0,0,False,0,False,False,10,4,10,4157,4625,54
8045,1197,108259200,108691200,9,0,False,38,False,True,9,13,9,5236,3995,18
8046,1197,109468800,109900800,0,0,False,0,False,False,9,13,9,5236,3995,19
8047,1197,110678400,111110400,9,0,False,1,True,True,9,13,9,5236,3995,66
8048,1198,112492800,112924800,10,0,False,158,False,True,9,10,9,5236,4157,12
8049,1198,113702400,114134400,0,0,False,0,False,False,9,10,9,5236,4157,20
8050,1198,114912000,115257600,10,0,False,226,True,True,9,10,9,5236,4157,19
8051,1199,125971200,126316800,4,0,False,25,True,True,4,13,4,4625,3995,87
8052,1199,126576000,127008000,0,0,False,0,False,False,4,13,4,4625,3995,34
8054,1199,128390400,128822400,4,0,False,57,True,True,4,13,4,4625,3995,40
8055,1200,131328000,131760000,0,0,False,0,False,False,13,4,13,3995,4625,45
8056,1200,131932800,132364800,13,0,False,5,False,False,13,4,13,3995,4625,43
8057,1200,133142400,133315200,4,0,False,297,False,True,13,4,13,3995,4625,41
8058,1201,128995200,129427200,10,0,False,7,False,False,10,9,10,4157,5291,54
8059,1201,130204800,130636800,0,0,False,0,False,False,10,9,10,4157,5291,57
8060,1201,131760000,132192000,0,0,False,0,False,False,10,9,10,4157,5291,55
8061,1201,133142400,133574400,0,0,False,0,False,False,10,9,10,4157,5291,53
8062,1201,133833600,134352000,9,0,False,26,False,True,10,9,10,4157,5291,54
8063,1202,139708800,140140800,9,0,False,113,False,True,9,2,9,5291,3824,65
8064,1202,140918400,141264000,9,0,False,285,True,True,9,2,9,5291,3824,19
8065,1202,142128000,142473600,9,0,False,78,True,True,9,2,9,5291,3824,20
8066,1203,143942400,144374400,0,0,False,0,False,False,9,3,9,5291,3638,66
8067,1203,145152000,145584000,0,0,False,0,False,False,9,3,9,5291,3638,19
8068,1203,146361600,146793600,0,0,False,0,False,False,9,3,9,5291,3638,12
8069,1204,154310400,154742400,10,0,False,267,False,True,2,10,2,5602,4158,27
8070,1204,155952000,156297600,10,0,False,17,True,True,2,10,2,3822,4158,51
8071,1204,157334400,157766400,2,0,False,85,False,True,2,10,2,5602,4158,31
8072,1204,158630400,158976000,2,0,False,100,False,True,2,10,2,5602,4158,11
8073,1204,159667200,160185600,10,0,False,201,False,True,2,10,2,5602,4158,81
8074,1205,154915200,155347200,4,0,False,166,False,True,4,9,4,4625,5291,35
8075,1205,156124800,156470400,4,0,False,9,False,False,4,9,4,4625,5291,38
8076,1205,157248000,157680000,0,0,False,0,False,False,4,9,4,4625,5291,87
8077,1205,158025600,158457600,4,0,False,171,False,True,4,9,4,4625,5262,34
8078,1205,159840000,160272000,4,0,False,163,False,True,4,9,4,4625,5291,40
8079,1205,161049600,161481600,9,0,False,4,True,True,4,9,4,4625,5291,87
8080,1206,162086400,162518400,9,0,False,83,True,True,13,9,13,3995,5291,41
8081,1206,162777600,163209600,0,0,False,0,False,False,13,9,13,3995,5291,43
8082,1207,161654400,162086400,0,0,False,0,False,False,3,10,3,3638,4158,26
8083,1207,162864000,163296000,0,0,False,0,False,False,3,10,3,3638,4158,24
8084,1208,174182400,174528000,4,0,False,85,True,True,9,4,9,5291,4625,20
8085,1208,175996800,176428800,0,0,False,0,False,False,9,4,9,5299,4625,19
8086,1208,177206400,177638400,0,0,False,0,False,False,9,4,9,5299,4625,66
8087,1208,178416000,178934400,0,0,False,0,False,False,9,4,9,5299,4625,12
8089,1209,186364800,186710400,4,0,False,8,False,False,4,10,4,4624,4158,35
8090,1209,187574400,187920000,10,0,False,87,True,True,4,10,4,4624,4158,38
8091,1209,188784000,189129600,4,0,False,8,False,False,4,10,4,4624,4158,87
8092,1209,189475200,189820800,4,0,False,7,False,False,4,10,4,4624,4158,34
8093,1209,191203200,191635200,4,0,False,190,False,True,4,10,4,4624,4158,40
8094,1209,191894400,192326400,4,0,False,165,False,True,4,10,4,4624,4158,87
8095,1210,191289600,191635200,2,0,False,8,False,False,13,2,13,4000,3817,41
8096,1210,192326400,192758400,0,0,False,0,False,False,13,2,13,4000,3815,43
8097,1210,193017600,193363200,13,0,False,33,True,True,13,2,13,4000,3815,45
8098,1211,195264000,195523200,10,0,False,97,True,True,10,2,10,4158,3815,55
8099,1211,196473600,196905600,0,0,False,0,False,False,10,2,10,4158,3815,54
8100,1211,197683200,198115200,2,0,False,6,False,False,10,2,10,4158,3815,54
8101,1211,198892800,199238400,10,0,False,10,False,False,10,2,10,4158,3815,57
8102,1212,202608000,203040000,0,0,False,0,False,False,9,10,9,5299,4158,18
8103,1212,203817600,204249600,0,0,False,0,False,False,9,10,9,5299,4158,19
8104,1212,205632000,206064000,10,0,False,425,False,True,9,10,9,5299,4158,65
8105,1212,206841600,207273600,10,0,False,55,False,True,9,10,9,5299,4158,66
8106,1212,208656000,209088000,10,0,False,231,False,True,9,10,9,5299,4158,12
8107,1213,213667200,214012800,3,0,False,6,False,False,3,13,3,3640,4000,26
8108,1213,214876800,215222400,3,0,False,10,False,False,3,13,3,3640,4000,126
8109,1213,215481600,215913600,0,0,False,0,False,False,3,13,3,3640,4008,24
8110,1214,216432000,216864000,2,0,False,162,False,True,2,13,2,3815,4000,81
8111,1214,217123200,217555200,0,0,False,0,False,False,2,13,2,3815,4000,32
8112,1214,217814400,218332800,2,0,False,216,False,True,2,13,2,3815,4000,11
8113,1215,220233600,220665600,0,0,False,0,False,False,4,3,4,4624,3640,40
8114,1215,220924800,221356800,4,0,False,348,False,True,4,3,4,4624,3640,87
8115,1215,222048000,222393600,3,0,False,8,False,False,4,3,4,4624,3640,34
8116,1216,219628800,220060800,9,0,False,25,True,True,2,9,2,3815,5299,51
8117,1216,220924800,221356800,9,0,False,10,False,False,2,9,2,3815,5299,31
8118,1216,222048000,222480000,9,0,False,200,False,True,2,9,2,3815,5299,11
8120,1216,223257600,223689600,2,0,False,140,False,True,2,9,2,3815,5299,27
8121,1216,224467200,224899200,0,0,False,0,False,False,2,9,2,3815,5299,81
8122,1217,225072000,225504000,0,0,False,0,False,False,13,4,13,4000,4624,43
8123,1217,225676800,226022400,4,0,False,10,False,False,13,4,13,4000,4624,41
8124,1218,226972800,227404800,4,0,False,45,False,True,4,9,4,4624,5299,87
8125,1219,225072000,225504000,0,0,False,0,False,False,10,3,10,4158,3640,55
8126,1219,226281600,226713600,10,0,False,6,False,False,10,3,10,4158,3640,54
8127,1219,227491200,227923200,0,0,False,0,False,False,10,3,10,4158,3640,53
8128,1219,228700800,229132800,3,0,False,266,False,True,10,3,10,4158,3640,54
8129,1219,229910400,230342400,10,0,False,140,False,True,10,3,10,4158,3640,57
8130,1220,235267200,235699200,0,0,False,0,False,False,9,4,9,5312,4624,19
8131,1220,237081600,237513600,9,0,False,9,False,False,9,4,9,5312,4624,65
8132,1220,238896000,239328000,9,0,False,7,False,False,9,4,9,5312,4624,18
8133,1220,240105600,240451200,9,0,False,85,True,True,9,4,9,5312,4624,66
8134,1220,241315200,241747200,0,0,False,0,False,False,9,4,9,5312,4624,12
8135,1221,250905600,251337600,0,0,False,0,False,False,3,9,3,3645,5312,26
8136,1221,252547200,252979200,0,0,False,0,False,False,3,9,3,3645,5312,126
8137,1221,253929600,254361600,0,0,False,0,False,False,3,9,3,3645,5269,24
8138,1222,249868800,250214400,4,0,False,16,False,True,4,2,4,4667,3815,35
8139,1222,251078400,251510400,4,0,False,2,False,False,4,2,4,4667,3815,38
8140,1222,252288000,252720000,2,0,False,222,False,True,4,2,4,4667,3815,87
8141,1222,252979200,253411200,2,0,False,2,True,True,4,2,4,4667,3815,34
8142,1222,254793600,255312000,4,0,False,47,False,True,4,2,4,4667,3815,40
8143,1223,255916800,256348800,13,0,False,72,False,True,13,9,13,3992,5269,45
8144,1223,257126400,257558400,9,0,False,174,False,True,13,9,13,3992,5269,43
8145,1223,257817600,258336000,0,0,False,0,False,False,13,9,13,3992,5269,41
8146,1224,257731200,257904000,10,0,False,106,True,True,10,4,10,4158,4667,54
8147,1224,258940800,259113600,10,0,False,9,False,False,10,4,10,4158,4667,55
8148,1224,260150400,260582400,4,0,False,3,False,False,10,4,10,4156,4667,53
8149,1224,261446400,261705600,10,0,False,198,False,True,10,4,10,4156,4667,54
8150,1224,262569600,263001600,0,0,False,0,False,False,10,4,10,4156,4667,57
8151,1225,265507200,265852800,9,0,False,57,True,True,9,3,9,5312,3645,20
8152,1225,266716800,267062400,9,0,False,120,True,True,9,3,9,5312,3645,19
8153,1225,267926400,268358400,0,0,False,0,False,False,9,3,9,5312,3645,66
8155,1226,270345600,270777600,9,0,False,7,False,False,9,13,9,5312,3992,12
8156,1226,271555200,271900800,9,0,False,119,True,True,9,13,9,5312,3992,18
8157,1226,272764800,273110400,9,0,False,7,False,False,9,13,9,5312,3992,19
8158,1227,277344000,277776000,0,0,False,0,False,False,3,2,3,3640,3815,30
8159,1227,278294400,278726400,3,0,False,8,False,False,3,2,3,3640,3815,26
8160,1227,279849600,280281600,3,0,False,8,False,False,3,2,3,3640,3815,24
8161,1228,281318400,281750400,0,0,False,0,False,False,2,10,2,3817,4156,81
8162,1228,282528000,282960000,0,0,False,0,False,False,2,10,2,3817,4156,27
8163,1228,283737600,284169600,0,0,False,0,False,False,2,10,2,3817,4156,31
8164,1228,284947200,285292800,2,0,False,3,False,False,2,10,2,3817,4156,11
8165,1228,285984000,286416000,0,0,False,0,False,False,2,10,2,3817,4156,51
8166,1228,286761600,287280000,0,0,False,0,False,False,2,10,2,3817,4156,32
8167,1229,281318400,281750400,9,0,False,7,False,False,4,9,4,4670,5312,35
8168,1229,282528000,282960000,9,0,False,166,False,True,4,9,4,4670,5312,38
8169,1229,283737600,284169600,4,0,False,103,False,True,4,9,4,4670,5312,87
8170,1229,284428800,284860800,9,0,False,93,False,True,4,9,4,4670,5312,34
8171,1229,286243200,286675200,9,0,False,205,False,True,4,9,4,4670,5312,40
8172,1229,287452800,287798400,9,0,False,9,False,False,4,9,4,4670,5312,34
8173,1230,286761600,287193600,3,0,False,128,False,True,13,3,13,3992,3640,43
8174,1230,287971200,288403200,0,0,False,0,False,False,13,3,13,3992,3640,44
8175,1230,288576000,289008000,0,0,False,0,False,False,13,3,13,3992,3640,41
8176,1231,289872000,290304000,3,0,False,71,False,True,4,3,4,4670,3640,87
8177,1231,291081600,291513600,4,0,False,7,False,False,4,3,4,4660,3640,38
8178,1232,300585600,300931200,9,0,False,83,True,True,9,2,9,5312,3822,20
8179,1232,302400000,302832000,0,0,False,0,False,False,9,2,9,5312,3822,19
8180,1232,303609600,304041600,0,0,False,0,False,False,9,2,9,5312,3822,66
8181,1232,304819200,305251200,0,0,False,0,False,False,9,2,9,5312,3822,12
8182,1233,305856000,306288000,0,0,False,0,False,False,2,4,2,3817,4660,11
8183,1233,306547200,306979200,0,0,False,0,False,False,2,4,2,3817,4660,27
8184,1233,307670400,308102400,2,0,False,153,False,True,2,4,2,3817,4660,32
8185,1233,308620800,309052800,0,0,False,0,False,False,2,4,2,3817,4660,51
8186,1233,309744000,310176000,0,0,False,0,False,False,2,4,2,3817,4660,31
8187,1233,310435200,310780800,2,0,False,100,True,True,2,4,2,3817,4660,81
8188,1234,312854400,313200000,0,0,False,0,False,False,4,10,4,4624,4159,35
8189,1234,315273600,315532800,10,0,False,10,False,False,4,10,4,4624,4158,87
8191,1234,317692800,318038400,10,0,False,408,False,True,4,10,4,4624,4158,40
8192,1235,311990400,312422400,0,0,False,0,False,False,2,3,2,3817,3636,27
8193,1235,313113600,313545600,0,0,False,0,False,False,2,3,2,3817,3636,51
8194,1235,314150400,314496000,2,0,False,131,False,True,2,3,2,3817,3636,81
8195,1235,314928000,315360000,0,0,False,0,False,False,2,3,2,3817,3636,32
8196,1235,316742400,317174400,2,0,False,10,False,False,2,3,2,3817,3636,11
8197,1235,317952000,318384000,0,0,False,0,False,False,2,3,2,3823,3636,31
8198,1236,313977600,314409600,4,0,False,138,False,True,4,9,4,4624,5312,38
8199,1236,315792000,316137600,4,0,False,6,False,False,4,9,4,4624,5312,34
8200,1236,318211200,318643200,4,0,False,8,False,False,4,9,4,4624,5312,87
8201,1237,319420800,319766400,9,0,False,10,False,False,2,9,2,3823,5312,81
8202,1238,318816000,319248000,13,0,False,1,False,False,13,10,13,4010,4158,210
8203,1238,320025600,320457600,0,0,False,0,False,False,13,10,13,4010,4158,43
8204,1239,321148800,321580800,0,0,False,0,False,False,3,4,3,3664,4624,30
8205,1239,322185600,322617600,0,0,False,0,False,False,3,4,3,3664,4624,26
8206,1240,329011200,329443200,10,0,False,2,False,False,9,10,9,5321,4158,18
8207,1240,330220800,330652800,0,0,False,0,False,False,9,10,9,5321,4158,19
8208,1240,332035200,332467200,0,0,False,0,False,False,9,10,9,5321,4158,65
8209,1240,333244800,333676800,0,0,False,0,False,False,9,10,9,5321,4158,12
8210,1240,334454400,334886400,0,0,False,0,False,False,9,10,9,5321,4163,66
8211,1241,336268800,336700800,0,0,False,0,False,False,9,4,9,5321,4624,19
8212,1242,344217600,344390400,4,0,False,10,False,False,4,13,4,4624,4010,35
8213,1242,345427200,345600000,4,0,False,8,False,False,4,13,4,4624,3992,38
8214,1242,346636800,346982400,0,0,False,0,False,False,4,13,4,4624,4010,87
8215,1243,343872000,344304000,0,0,False,0,False,False,3,10,3,3664,4158,26
8216,1243,345081600,345427200,10,0,False,156,False,True,3,10,3,3664,4158,30
8217,1243,346291200,346723200,0,0,False,0,False,False,3,10,3,3664,4158,24
8218,1243,346982400,347414400,0,0,False,0,False,False,3,10,3,3664,4158,248
8219,1244,347241600,347414400,4,0,False,4,True,True,4,2,4,4624,3817,34
8220,1244,349056000,349401600,0,0,False,0,False,False,4,2,4,4624,3817,40
8221,1244,350352000,350697600,2,0,False,59,False,True,4,2,4,4624,3817,87
8223,1245,351561600,351907200,13,0,False,62,False,True,13,2,13,4010,3817,45
8224,1245,352684800,353116800,0,0,False,0,False,False,13,2,13,4010,3817,43
8225,1245,353289600,353721600,0,0,False,0,False,False,13,2,13,4010,3817,41
8226,1246,350870400,351302400,10,0,False,79,True,True,10,9,10,4158,5321,54
8228,1246,353289600,353721600,10,0,False,298,False,True,10,9,10,4158,5321,55
8229,1246,354499200,354931200,0,0,False,0,False,False,10,9,10,4158,5321,56
8230,1246,355708800,356140800,0,0,False,0,False,False,10,9,10,4158,5321,57
8233,1102,-586051200,-585619200,11,0,False,71,False,True,9,11,9,5108,4485,18
8234,1102,-584841600,-584668800,9,0,False,10,False,False,9,11,9,5108,4485,19
8235,1102,-583632000,-583200000,9,0,False,9,False,False,9,11,9,5108,4485,65
8236,1102,-581817600,-581385600,0,0,False,0,False,False,9,11,9,5108,4485,66
8237,1102,-580003200,-579830400,9,0,False,4,False,False,9,11,9,5108,4485,12
8238,1103,-572659200,-572313600,4,0,False,3,False,False,4,10,4,5982,6141,35
8239,1103,-570844800,-570412800,4,0,False,7,False,False,4,10,4,5982,6141,34
8240,1103,-568944000,-568684800,10,0,False,6,False,False,4,10,4,5992,6141,40
8241,1103,-568166400,-567907200,4,0,False,1,False,False,4,10,4,5982,6141,87
8242,1103,-566006400,-565660800,4,0,False,202,False,True,4,10,4,5982,6132,34
8243,1104,-573264000,-572832000,0,0,False,0,False,False,2,9,2,5528,5210,51
8244,1104,-569635200,-569203200,0,0,False,0,False,False,2,9,2,5528,5210,10
8245,1104,-568252800,-567820800,0,0,False,0,False,False,2,9,2,5528,5210,31
8246,1104,-567129600,-566956800,9,0,False,8,False,False,2,9,2,5528,5210,32
8247,1104,-564969600,-564624000,2,0,False,8,True,True,2,9,2,5528,5209,11
8248,1105,-564796800,-564451200,10,0,False,5,False,False,13,10,13,5682,6141,43
8249,1105,-564192000,-563846400,0,0,False,0,False,False,13,10,13,5682,6141,41
8250,1106,-554601600,-554256000,9,0,False,7,False,False,9,2,9,5141,5528,66
8251,1106,-553392000,-552960000,9,0,False,8,False,False,9,2,9,5141,5528,19
8252,1106,-550972800,-550800000,9,0,False,207,True,True,9,2,9,5141,5528,65
8253,1106,-548553600,-548121600,0,0,False,0,False,False,9,2,9,5141,5528,12
8254,1107,-543110400,-542937600,2,0,False,70,True,True,2,3,2,5513,5529,51
8255,1107,-542505600,-542246400,3,0,False,43,True,True,2,3,2,5513,5529,230
8256,1107,-540691200,-540432000,2,0,False,10,False,False,2,3,2,5513,5529,10
8257,1107,-539395200,-539136000,0,0,False,0,False,False,2,3,2,5513,5529,11
8258,1107,-538185600,-537926400,0,0,False,0,False,False,2,3,2,5513,5529,31
8259,1108,-538790400,-538358400,4,0,False,96,False,True,4,11,4,5982,4516,35
