innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
BB McCullum,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
PG Fulton,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
JDP Oram,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,DNB,0,,,,1,0,0,-,
NL McCullum,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
JDP Oram,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
SB Styris,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
NL McCullum,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Scotland,The Oval,2009-06-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
JDP Oram,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
JDP Oram,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,DNB,0,,,,1,0,0,-,
BJ Watling,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
NT Broom,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
BJ Watling,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,DNB,0,,,,1,0,0,-,
PJ Ingram,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
PJ Ingram,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
PJ Ingram,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v South Africa,Bridgetown,2010-05-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v South Africa,Bridgetown,2010-05-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v South Africa,Bridgetown,2010-05-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v South Africa,Bridgetown,2010-05-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,1,v South Africa,Bridgetown,2010-05-06,New Zealand,,,,DNB,0,,,,1,0,0,-,
SB Styris,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
AJ Redmond,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
GJ Hopkins,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
DG Brownlie,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,DNB,0,,,,1,0,0,-,
SB Styris,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,DNB,0,,,,1,0,0,-,
PD McGlashan,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
DG Brownlie,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,2,v Zimbabwe,Harare,2011-10-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Zimbabwe,Harare,2011-10-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Zimbabwe,Harare,2011-10-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,2,v Zimbabwe,Harare,2011-10-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Zimbabwe,Harare,2011-10-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
C de Grandhomme,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
C de Grandhomme,,,,,,,,,,1,v Zimbabwe,Hamilton,2012-02-14,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,1,v Zimbabwe,Hamilton,2012-02-14,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Zimbabwe,Hamilton,2012-02-14,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
C de Grandhomme,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v South Africa,Hamilton,2012-02-19,New Zealand,,,,DNB,0,,,,1,0,0,-,
C de Grandhomme,,,,,,,,,,2,v South Africa,Hamilton,2012-02-19,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v South Africa,Hamilton,2012-02-19,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,2,v South Africa,Hamilton,2012-02-19,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
JD Ryder,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v West Indies,Lauderhill,2012-06-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
DG Brownlie,,,,,,,,,,1,v West Indies,Lauderhill,2012-06-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v West Indies,Lauderhill,2012-06-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
TWM Latham,,,,,,,,,,1,v West Indies,Lauderhill,2012-06-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
DG Brownlie,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
DR Flynn,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
TWM Latham,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v England,Pallekele,2012-09-29,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v England,Pallekele,2012-09-29,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,2,v England,Pallekele,2012-09-29,New Zealand,,,,DNB,0,,,,1,0,0,-,
KS Williamson,,,,,,,,,,2,v England,Pallekele,2012-09-29,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,DNB,0,,,,1,0,0,-,
TWM Latham,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
RJ Nicol,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
LRPL Taylor,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
AM Ellis,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
BJ Watling,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
RM Hira,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
TG Southee,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-10-30,New Zealand,,,,DNB,0,,,,1,0,0,-,
JEC Franklin,,,,,,,,,,2,v South Africa,Durban,2012-12-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,2,v South Africa,Durban,2012-12-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
PG Fulton,,,,,,,,,,2,v South Africa,Durban,2012-12-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
C Munro,,,,,,,,,,2,v South Africa,Durban,2012-12-21,New Zealand,,,,DNB,0,,,,1,0,0,-,
BB McCullum,,,,,,,,,,1,v South Africa,East London,2012-12-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
MJ Guptill,,,,,,,,,,1,v South Africa,East London,2012-12-23,New Zealand,,,,DNB,0,,,,1,0,0,-,
