innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
GH Lewis,26,26,,1,0,23,5,0,113.04,2,v NAM Women,Arbroath,2019-08-31,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,25,25,35,1,0,23,2,1,108.69,1,v SA Women,Doha,2014-01-22,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,25,25,32,1,0,28,3,0,89.28,2,v WI Women,Dublin,2019-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,25,25,,1,0,39,2,0,64.10,1,v Bdesh Wmn,Dundee,2019-09-05,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,25,25,,1,0,17,3,1,147.05,1,v Bdesh Wmn,Dundee,2019-09-05,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,24*,24,44,1,1,27,1,0,88.88,2,v SL Women,Potchefstroom (Uni 2),2010-10-14,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,24,24,31,1,0,27,4,0,88.88,2,v SA Women,Crowthorne,2008-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,24,24,47,1,0,35,2,0,68.57,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,24,24,26,1,0,24,2,0,100.00,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,24,24,36,1,0,28,3,0,85.71,2,v NZ Women,Sylhet,2014-03-25,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,24,24,36,1,0,29,3,0,82.75,2,v AUS Women,Dublin,2015-08-21,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,24,24,44,1,0,28,2,0,85.71,2,v SL Women,Mohali,2016-03-20,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,24,24,,1,0,26,2,0,92.30,1,v AUS Women,Providence,2018-11-11,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,24,24,,1,0,26,1,0,92.30,2,v Scot Women,Deventer,2019-08-10,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,23,23,44,1,0,38,3,0,60.52,1,v PAK Women,Dublin (Malahide),2009-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,23,23,24,1,0,16,4,0,143.75,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,23,23,38,1,0,30,2,0,76.66,2,v AUS Women,Dublin,2015-08-19,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,23,23,38,1,0,31,3,0,74.19,1,v AUS Women,Delhi,2016-03-26,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,23,23,,1,0,19,3,0,121.05,2,v Bdesh Wmn,Utrecht,2018-07-14,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,23,23,,1,0,23,3,0,100.00,2,v India Women,Providence,2018-11-15,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,22*,22,20,1,1,14,2,0,157.14,2,v Bdesh Wmn,Dublin,2018-07-01,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,22*,22,,1,1,29,2,0,75.86,2,v NAM Women,Arbroath,2019-08-31,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,22,22,49,1,0,44,0,0,50.00,2,v Neth Women,Utrecht,2011-08-15,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,22,22,39,1,0,31,2,0,70.96,2,v AUS Women,Sylhet,2014-03-27,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,22,22,22,1,0,23,2,0,95.65,2,v SA Women,Chennai,2016-03-23,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,22,22,19,1,0,19,3,1,115.78,1,v AUS Women,Delhi,2016-03-26,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,22,22,32,1,0,22,2,0,100.00,1,v Bdesh Wmn,Dublin,2018-06-28,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,22,22,,1,0,25,3,0,88.00,1,v Thai Women,Deventer,2019-08-13,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,21*,21,28,1,1,25,0,0,84.00,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,21*,21,,1,1,30,1,0,70.00,1,v PNG Wmn,Amstelveen,2018-07-12,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,21,21,30,1,0,20,1,1,105.00,2,v PAK Women,Dublin,2009-05-25,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,21,21,22,1,0,22,4,0,95.45,2,v Bdesh Wmn,Dublin,2018-07-01,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,21,21,,1,0,24,2,0,87.50,1,v Thai Women,Deventer,2019-08-13,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,21,21,,1,0,19,4,0,110.52,2,v Thai Women,Dundee,2019-09-03,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,20,20,31,1,0,24,3,0,83.33,2,v WI Women,Dublin,2008-06-27,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,20,20,26,1,0,22,1,0,90.90,2,v PAK Women,Potchefstroom (Uni 2),2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,20,20,23,1,0,21,2,0,95.23,1,v SA Women,Dublin,2016-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,20,20,20,1,0,19,2,0,105.26,1,v Bdesh Wmn,Dublin,2018-06-28,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,20,20,33,1,0,28,2,0,71.42,1,v Bdesh Wmn,Dublin (Malahide),2018-06-29,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,19,19,43,1,0,28,0,0,67.85,2,v PAK Women,Potchefstroom (Uni 2),2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,19,19,17,1,0,15,1,0,126.66,2,v AUS Women,Sylhet,2014-03-27,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,19,19,32,1,0,21,1,0,90.47,2,v PAK Women,Sylhet,2014-03-31,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,19,19,30,1,0,32,0,0,59.37,2,v Bdesh Wmn,Sylhet,2014-04-03,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,19,19,,1,0,18,3,0,105.55,1,v AUS Women,Providence,2018-11-11,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,18*,18,,1,1,22,1,0,81.81,2,v Uganda Women,Amstelveen,2018-07-10,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,18*,18,,1,1,13,0,1,138.46,1,v Neth Women,Dundee,2019-09-01,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,18,18,22,1,0,24,0,0,75.00,1,v Bdesh Wmn,Dublin,2012-08-28,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,18,18,33,1,0,22,3,0,81.81,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,18,18,,1,0,25,3,0,72.00,1,v PNG Wmn,Amstelveen,2018-07-12,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,17*,17,28,1,1,25,1,0,68.00,2,v Neth Women,Utrecht,2011-08-15,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,17,17,24,1,0,26,1,0,65.38,2,v PAK Women,Potchefstroom (Uni 2),2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,17,17,,1,0,19,2,0,89.47,1,v PAK Women,Colombo (Colts),2011-04-24,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,17,17,,1,0,35,0,0,48.57,1,v PAK Women,Colombo (Colts),2011-04-24,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,17,17,24,1,0,21,1,0,80.95,2,v PAK Women,Sylhet,2014-03-31,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,17,17,29,1,0,22,3,0,77.27,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
U Raymond-Hoey,17,17,,1,0,36,0,0,47.22,2,v Scot Women,Deventer,2019-08-10,Ireland Women,0,0,0-49,,,,,,,,,,
R Stokell,17,17,,1,0,17,3,0,100.00,1,v Thai Women,Deventer,2019-08-13,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,16*,16,21,1,1,22,1,0,72.72,2,v NZ Women,Mohali,2016-03-18,Ireland Women,0,0,0-49,,,,,,,,,,
N Symmons,16,16,18,1,0,17,3,0,94.11,2,v PAK Women,Potchefstroom (Uni 2),2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,16,16,24,1,0,14,1,0,114.28,1,v Neth Women,Potchefstroom,2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,16,16,46,1,0,31,0,0,51.61,2,v ENG Women,Loughborough,2012-06-23,Ireland Women,0,0,0-49,,,,,,,,,,
MEMO Scott-Hayward,16,16,24,1,0,16,1,0,100.00,2,v Bdesh Wmn,Sylhet,2014-04-03,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,16,16,24,1,0,17,0,0,94.11,1,v SA Women,Dublin,2016-08-03,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,16,16,,1,0,24,1,0,66.66,1,v Thai Women,Deventer,2019-08-13,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,15*,15,34,1,1,28,0,0,53.57,1,v Bdesh Wmn,Dublin,2012-08-28,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,15*,15,16,1,1,14,0,0,107.14,2,v PAK Women,Doha,2014-01-20,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,15*,15,18,1,1,15,1,0,100.00,2,v AUS Women,Dublin,2015-08-21,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,15*,15,18,1,1,11,3,0,136.36,1,v Bdesh Wmn,Dublin (Malahide),2018-06-29,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,15*,15,,1,1,17,2,0,88.23,2,v Thai Women,Utrecht,2018-07-07,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,15,15,29,1,0,20,1,0,75.00,1,v Neth Women,Utrecht,2011-08-20,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,15,15,26,1,0,20,1,0,75.00,1,v PAK Women,Dublin,2012-08-29,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,15,15,34,1,0,20,0,1,75.00,2,v PAK Women,Doha,2014-01-19,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,15,15,35,1,0,22,1,0,68.18,2,v SA Women,Sylhet,2014-03-29,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,15,15,,1,0,17,2,0,88.23,1,v SA Women,Solihull,2014-09-10,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,15,15,16,1,0,16,2,0,93.75,2,v AUS Women,Dublin,2015-08-19,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,15,15,28,1,0,24,1,0,62.50,2,v NZ Women,Mohali,2016-03-18,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,15,15,,1,0,15,3,0,100.00,2,v Uganda Women,Amstelveen,2018-07-10,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,14*,14,14,1,1,15,2,0,93.33,1,v SL Women,Dublin,2013-07-27,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,14*,14,19,1,1,10,1,0,140.00,2,v Bdesh Wmn,Sylhet,2014-04-03,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,14*,14,,1,1,20,1,0,70.00,1,v AUS Women,Providence,2018-11-11,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,14*,14,13,1,1,12,2,0,116.66,1,v Neth Women,Deventer,2019-08-08,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,14,14,28,1,0,27,1,0,51.85,2,v WI Women,Dublin,2008-06-27,Ireland Women,0,0,0-49,,,,,,,,,,
EA Beamish,14,14,21,1,0,22,1,0,63.63,2,v SA Women,Crowthorne,2008-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,14,14,24,1,0,21,2,0,66.66,2,v PAK Women,Dublin,2009-05-29,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,14,14,17,1,0,13,2,0,107.69,2,v SL Women,Potchefstroom (Uni 2),2010-10-14,Ireland Women,0,0,0-49,,,,,,,,,,
MEMO Scott-Hayward,14,14,12,1,0,10,1,0,140.00,2,v SA Women,Sylhet,2014-03-29,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,14,14,14,1,0,10,3,0,140.00,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
LK O'Reilly,14,14,25,1,0,25,1,0,56.00,2,v AUS Women,Dublin,2015-08-22,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,14,14,,1,0,15,2,0,93.33,2,v Bdesh Wmn,Utrecht,2018-07-14,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,14,14,,1,0,14,2,0,100.00,2,v Scot Women,Deventer,2019-08-10,Ireland Women,0,0,0-49,,,,,,,,,,
L Paul,14,14,,1,0,6,2,0,233.33,1,v Neth Women,Deventer,2019-08-12,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,14,14,,1,0,16,1,0,87.50,2,v Thai Women,Dundee,2019-09-03,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,13*,13,17,1,1,12,1,0,108.33,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
LK O'Reilly,13*,13,15,1,1,10,0,0,130.00,2,v AUS Women,Dublin,2015-08-19,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,13*,13,,1,1,16,0,0,81.25,2,v Uganda Women,Amstelveen,2018-07-10,Ireland Women,0,0,0-49,,,,,,,,,,
JA Whelan,13,13,20,1,0,14,1,0,92.85,1,v Neth Women,Potchefstroom,2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,13,13,19,1,0,15,1,0,86.66,2,v SA Women,Doha,2014-01-20,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,13,13,15,1,0,14,1,0,92.85,2,v PAK Women,Sylhet,2014-03-31,Ireland Women,0,0,0-49,,,,,,,,,,
LN McCarthy,13,13,11,1,0,11,1,1,118.18,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,13,13,16,1,0,13,2,0,100.00,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,13,13,,1,0,16,1,0,81.25,1,v SA Women,Solihull,2014-09-10,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,13,13,,1,0,20,1,0,65.00,2,v Thai Women,Utrecht,2018-07-07,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,12*,12,,1,1,16,1,0,75.00,1,v SA Women,Solihull,2014-09-10,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,12*,12,,1,1,13,1,0,92.30,2,v Thai Women,Utrecht,2018-07-07,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,12,12,14,1,0,10,1,0,120.00,1,v Neth Women,Potchefstroom,2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,12,12,,1,0,15,1,0,80.00,1,v PAK Women,Colombo (Colts),2011-04-24,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,12,12,38,1,0,37,0,0,32.43,1,v SL Women,Dublin,2013-07-27,Ireland Women,0,0,0-49,,,,,,,,,,
ELC Flanagan,12,12,20,1,0,17,1,0,70.58,2,v SA Women,Doha,2014-01-20,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,12,12,25,1,0,27,1,0,44.44,2,v AUS Women,Dublin,2015-08-21,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,12,12,20,1,0,13,2,0,92.30,2,v AUS Women,Dublin,2015-08-22,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,12,12,,1,0,7,2,0,171.42,2,v Bdesh Wmn,Bangkok,2015-12-05,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,12,12,16,1,0,13,2,0,92.30,1,v SA Women,Dublin,2016-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,12,12,20,1,0,16,0,0,75.00,1,v SA Women,Dublin,2016-08-03,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,12,12,,1,0,22,1,0,54.54,1,v NZ Women,Providence,2018-11-17,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,12,12,,1,0,22,0,0,54.54,1,v NZ Women,Providence,2018-11-17,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,12,12,,1,0,19,0,0,63.15,2,v Thai Women,Deventer,2019-08-09,Ireland Women,0,0,0-49,,,,,,,,,,
AJ Kenealy,11*,11,12,1,1,10,0,0,110.00,2,v Neth Women,Utrecht,2011-08-15,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,11*,11,12,1,1,12,0,0,91.66,1,v Bdesh Wmn,Dublin,2012-08-28,Ireland Women,0,0,0-49,,,,,,,,,,
K McKenna,11*,11,22,1,1,14,0,0,78.57,1,v SA Women,Doha,2014-01-22,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,11*,11,31,1,1,11,0,0,100.00,2,v SL Women,Mohali,2016-03-20,Ireland Women,0,0,0-49,,,,,,,,,,
S MacMahon,11*,11,18,1,1,9,1,0,122.22,2,v WI Women,Dublin,2019-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,11,11,26,1,0,20,1,0,55.00,2,v SA Women,Crowthorne,2008-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
EAJ Richardson,11,11,9,1,0,8,1,0,137.50,2,v SA Women,Crowthorne,2008-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,11,11,11,1,0,13,2,0,84.61,2,v NZ Women,Sylhet,2014-03-25,Ireland Women,0,0,0-49,,,,,,,,,,
MEMO Scott-Hayward,11,11,8,1,0,10,1,0,110.00,2,v AUS Women,Sylhet,2014-03-27,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,11,11,15,1,0,11,1,0,100.00,2,v AUS Women,Sylhet,2014-03-27,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,11,11,,1,0,13,0,0,84.61,2,v Bdesh Wmn,Bangkok,2015-12-05,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,11,11,12,1,0,10,2,0,110.00,1,v NZ Women,Dublin,2018-06-06,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,11,11,25,1,0,13,1,0,84.61,1,v NZ Women,Dublin,2018-06-06,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,11,11,15,1,0,11,2,0,100.00,2,v WI Women,Dublin,2019-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
O Prendergast,11,11,,1,0,17,1,0,64.70,1,v Neth Women,Dundee,2019-09-01,Ireland Women,0,0,0-49,,,,,,,,,,
L Paul,11,11,,1,0,20,0,0,55.00,2,v Thai Women,Dundee,2019-09-03,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,11,11,,1,0,9,1,0,122.22,2,v Thai Women,Dundee,2019-09-03,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,10*,10,27,1,1,18,2,0,55.55,2,v SA Women,Solihull,2014-09-09,Ireland Women,0,0,0-49,,,,,,,,,,
LK O'Reilly,10*,10,12,1,1,16,1,0,62.50,2,v AUS Women,Dublin,2015-08-21,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,10*,10,,1,1,9,0,0,111.11,1,v PNG Wmn,Amstelveen,2018-07-12,Ireland Women,0,0,0-49,,,,,,,,,,
MEMO Scott-Hayward,10,10,7,1,0,10,0,0,100.00,2,v SL Women,Potchefstroom (Uni 2),2010-10-14,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,10,10,15,1,0,13,0,0,76.92,1,v Neth Women,Potchefstroom,2010-10-16,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,10,10,14,1,0,9,2,0,111.11,1,v PAK Women,Dublin,2012-08-29,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,10,10,13,1,0,13,0,0,76.92,2,v SA Women,Doha,2014-01-20,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,10,10,6,1,0,10,2,0,100.00,2,v AUS Women,Dublin,2015-08-22,Ireland Women,0,0,0-49,,,,,,,,,,
J Gray,10,10,3,1,0,5,2,0,200.00,1,v SA Women,Dublin,2016-08-01,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,10,10,,1,0,7,1,0,142.85,1,v PNG Wmn,Amstelveen,2018-07-12,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,10,10,,1,0,9,1,0,111.11,1,v PNG Wmn,Amstelveen,2018-07-12,Ireland Women,0,0,0-49,,,,,,,,,,
CNIM Joyce,10,10,,1,0,27,1,0,37.03,1,v AUS Women,Providence,2018-11-11,Ireland Women,0,0,0-49,,,,,,,,,,
R Stokell,10,10,,1,0,7,2,0,142.85,2,v Scot Women,Deventer,2019-08-14,Ireland Women,0,0,0-49,,,,,,,,,,
O Prendergast,10,10,,1,0,10,1,0,100.00,1,v Bdesh Wmn,Dundee,2019-09-05,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,10,10,,1,0,8,2,0,125.00,2,v PNG Wmn,Dundee,2019-09-07,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9*,9,13,1,1,9,1,0,100.00,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
AJ Kenealy,9*,9,17,1,1,12,1,0,75.00,2,v SA Women,Chennai,2016-03-23,Ireland Women,0,0,0-49,,,,,,,,,,
C Raack,9*,9,9,1,1,8,1,0,112.50,2,v WI Women,Dublin,2019-05-26,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,9,9,,1,0,19,0,0,47.36,1,v PAK Women,Colombo (Colts),2011-04-24,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,9,9,25,1,0,19,0,0,47.36,2,v ENG Women,Loughborough,2012-06-23,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9,9,14,1,0,22,0,0,40.90,1,v PAK Women,Dublin,2012-08-29,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,9,9,15,1,0,15,0,0,60.00,1,v PAK Women,Solihull,2013-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
ELC Flanagan,9,9,21,1,0,14,1,0,64.28,2,v PAK Women,Doha,2014-01-19,Ireland Women,0,0,0-49,,,,,,,,,,
MEMO Scott-Hayward,9,9,11,1,0,9,1,0,100.00,2,v NZ Women,Sylhet,2014-03-25,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,9,9,21,1,0,12,1,0,75.00,2,v Bdesh Wmn,Sylhet,2014-04-03,Ireland Women,0,0,0-49,,,,,,,,,,
EJ Tice,9,9,24,1,0,14,1,0,64.28,2,v Bdesh Wmn,Sylhet,2014-04-03,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9,9,23,1,0,17,0,0,52.94,2,v AUS Women,Dublin,2015-08-19,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,9,9,16,1,0,24,1,0,37.50,2,v AUS Women,Dublin,2015-08-22,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9,9,18,1,0,20,1,0,45.00,2,v NZ Women,Mohali,2016-03-18,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,9,9,12,1,0,8,1,0,112.50,1,v Bdesh Wmn,Dublin,2018-06-28,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,9,9,,1,0,6,1,0,150.00,2,v Bdesh Wmn,Utrecht,2018-07-14,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,9,9,,1,0,19,1,0,47.36,2,v India Women,Providence,2018-11-15,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9,9,,1,0,17,0,0,52.94,2,v India Women,Providence,2018-11-15,Ireland Women,0,0,0-49,,,,,,,,,,
O Prendergast,9,9,5,1,0,7,2,0,128.57,1,v Neth Women,Deventer,2019-08-08,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,9,9,,1,0,10,1,0,90.00,2,v Thai Women,Deventer,2019-08-09,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,8*,8,7,1,1,9,1,0,88.88,2,v ENG Women,Loughborough,2012-06-23,Ireland Women,0,0,0-49,,,,,,,,,,
K McKenna,8*,8,27,1,1,23,0,0,34.78,2,v SA Women,Doha,2014-01-20,Ireland Women,0,0,0-49,,,,,,,,,,
SM Kavanagh,8*,8,10,1,1,7,1,0,114.28,1,v AUS Women,Delhi,2016-03-26,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,8*,8,,1,1,8,1,0,100.00,2,v Scot Women,Amstelveen,2018-07-08,Ireland Women,0,0,0-49,,,,,,,,,,
L Delany,8*,8,,1,1,3,1,0,266.66,1,v Neth Women,Deventer,2019-08-12,Ireland Women,0,0,0-49,,,,,,,,,,
CMA Shillington,8,8,14,1,0,11,0,0,72.72,2,v WI Women,Dublin,2008-06-27,Ireland Women,0,0,0-49,,,,,,,,,,
EA Beamish,8,8,18,1,0,16,0,0,50.00,1,v PAK Women,Dublin (Malahide),2009-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
AJ Kenealy,8,8,19,1,0,13,0,0,61.53,1,v PAK Women,Dublin (Malahide),2009-05-28,Ireland Women,0,0,0-49,,,,,,,,,,
N Symmons,8,8,14,1,0,15,0,0,53.33,2,v SL Women,Potchefstroom (Uni 2),2010-10-14,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,8,8,,1,0,9,0,0,88.88,2,v Bdesh Wmn,Bangkok,2015-12-05,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,8,8,17,1,0,13,0,0,61.53,1,v AUS Women,Delhi,2016-03-26,Ireland Women,0,0,0-49,,,,,,,,,,
IMHC Joyce,8,8,,1,0,11,1,0,72.72,2,v Bdesh Wmn,Utrecht,2018-07-14,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,8,8,,1,0,17,0,0,47.05,1,v AUS Women,Providence,2018-11-11,Ireland Women,0,0,0-49,,,,,,,,,,
KJ Garth,8,8,,1,0,18,0,0,44.44,2,v PAK Women,Providence,2018-11-13,Ireland Women,0,0,0-49,,,,,,,,,,
MV Waldron,8,8,,1,0,6,1,0,133.33,2,v PAK Women,Providence,2018-11-13,Ireland Women,0,0,0-49,,,,,,,,,,
GH Lewis,8,8,12,1,0,9,1,0,88.88,2,v WI Women,Dublin,2019-05-29,Ireland Women,0,0,0-49,,,,,,,,,,
